Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
1.04,-28265.813,2400.4312,-30666.244,-29523.843,266.74227,-934.11407,92345.414,0.97759729
1.045,-28103.594,2422.6872,-30526.281,-29105.19,269.21542,-743.70654,92345.414,0.97759729
1.05,-28186.282,2430.3899,-30616.671,-29264.733,270.07136,-800.7728,92345.414,0.97759729
1.055,-28100.031,2452.8207,-30552.851,-29191.494,272.56393,-810.43425,92345.414,0.97759729
1.06,-28043.887,2467.9672,-30511.854,-29357.644,274.24705,-975.4928,92345.414,0.97759729
1.065,-28205.611,2361.5821,-30567.194,-29926.209,262.42526,-1277.5797,92345.414,0.97759729
1.07,-28174.289,2451.2642,-30625.553,-29403.05,272.39097,-912.38109,92345.414,0.97759729
1.075,-28068.456,2377.1959,-30445.651,-29533.217,264.16031,-1087.6161,92345.414,0.97759729
1.08,-28055.425,2448.8343,-30504.259,-29292.918,272.12095,-918.86514,92345.414,0.97759729
1.085,-28078.884,2478.9891,-30557.873,-28929.885,275.47183,-631.88649,92345.414,0.97759729
1.09,-28113.977,2409.5015,-30523.478,-29288.899,267.75019,-872.40442,92345.414,0.97759729
1.095,-28226.606,2395.4277,-30622.033,-29935.143,266.18628,-1268.6249,92345.414,0.97759729
1.1,-28143.08,2451.4701,-30594.55,-29488.641,272.41385,-999.10716,92345.414,0.97759729
1.105,-28110.516,2457.7117,-30568.228,-29709.879,273.10744,-1187.5607,92345.414,0.97759729
1.11,-28072.433,2440.7215,-30513.154,-29897.876,271.21944,-1355.4302,92345.414,0.97759729
1.115,-28156.536,2437.4211,-30593.957,-29526.832,270.85269,-1017.4735,92345.414,0.97759729
1.12,-28196.327,2387.1678,-30583.495,-29377.452,265.26841,-877.00965,92345.414,0.97759729
1.125,-28146.291,2421.2331,-30567.524,-29000.229,269.05384,-634.06696,92345.414,0.97759729
