Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
1.355,-27854.209,2462.1069,-30316.316,-29656.417,275.42042,-1338.1779,92345.414,0.97182764
1.36,-28088.916,2440.8144,-30529.731,-29941.303,273.03856,-1375.4365,92345.414,0.97182764
1.365,-28050.151,2450.1821,-30500.334,-29497.546,274.08647,-1074.721,92345.414,0.97182764
1.37,-27961.799,2466.3326,-30428.132,-29383.279,275.89312,-1055.4785,92345.414,0.97182764
1.375,-27995.102,2484.9265,-30480.028,-30324.252,277.9731,-1729.4434,92345.414,0.97182764
1.38,-28079.548,2419.2923,-30498.841,-29785.445,270.63102,-1266.6643,92345.414,0.97182764
1.385,-28107.568,2391.7662,-30499.334,-30065.813,267.55184,-1454.0379,92345.414,0.97182764
1.39,-28088.12,2422.2954,-30510.415,-29715.424,270.96695,-1208.3073,92345.414,0.97182764
1.395,-28022.956,2440.1744,-30463.131,-29303.932,272.96697,-951.15138,92345.414,0.97182764
1.4,-27931.001,2470.354,-30401.355,-29162.793,276.34297,-914.63132,92345.414,0.97182764
1.405,-27994.108,2452.2455,-30446.354,-29524.018,274.31729,-1135.9901,92345.414,0.97182764
1.41,-28004.385,2429.1888,-30433.574,-29618.471,271.73808,-1198.4924,92345.414,0.97182764
1.415,-27942.825,2469.4343,-30412.259,-29381.488,276.24009,-1068.2381,92345.414,0.97182764
1.42,-27981.477,2477.6613,-30459.138,-30253.687,277.16039,-1687.1641,92345.414,0.97182764
1.425,-28130.713,2415.682,-30546.395,-30190.661,270.22716,-1529.5547,92345.414,0.97182764
1.43,-28079.429,2436.7914,-30516.22,-29837.877,272.58853,-1305.685,92345.414,0.97182764
